airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
IndiGo,6E-213 | 6E-267,15:45,Mumbai,07 hrs 10 mins ,22:55,New Delhi,"₹ 3,797",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-179 | 6E-276,12:35,Mumbai,07 hrs 50 mins ,20:25,New Delhi,"₹ 3,797",1 stop via Goa,2020-10-06,1,2020-10-04,6
IndiGo,6E-578 | 6E-6698,12:55,Mumbai,08 hrs 45 mins ,21:40,New Delhi,"₹ 3,797",1 stop via Varanasi,2020-10-06,1,2020-10-04,6
IndiGo,6E-6117 | 6E-5045,12:00,Mumbai,08 hrs 50 mins ,20:50,New Delhi,"₹ 3,797",1 stop via Hyderabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-6342 | 6E-2296,11:15,Mumbai,09 hrs ,20:15,New Delhi,"₹ 3,797",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-5011 | 6E-306,06:15,Mumbai,09 hrs 10 mins ,15:25,New Delhi,"₹ 3,797",1 stop via Lucknow,2020-10-06,1,2020-10-04,6
IndiGo,6E-6117 | 6E-6684,12:00,Mumbai,10 hrs 35 mins ,22:35,New Delhi,"₹ 3,797",1 stop via Hyderabad,2020-10-06,1,2020-10-04,6
Go Air,G8-322,21:35,Mumbai,02 hrs 05 mins ,23:40,New Delhi,"₹ 4,005",Non stop,2020-10-06,1,2020-10-04,6
Go Air,G8-327,05:45,Mumbai,02 hrs 20 mins ,08:05,New Delhi,"₹ 4,005",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-960,11:15,Mumbai,02 hrs 05 mins ,13:20,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-944,13:35,Mumbai,02 hrs 05 mins ,15:40,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-790,15:15,Mumbai,02 hrs 05 mins ,17:20,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-940,19:40,Mumbai,02 hrs 05 mins ,21:45,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-994,09:45,Mumbai,02 hrs 10 mins ,11:55,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-910,17:00,Mumbai,02 hrs 10 mins ,19:10,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-996,18:00,Mumbai,02 hrs 10 mins ,20:10,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-8158,19:30,Mumbai,02 hrs 10 mins ,21:40,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-866,07:00,Mumbai,02 hrs 15 mins ,09:15,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-8152,07:20,Mumbai,02 hrs 15 mins ,09:35,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-970,08:45,Mumbai,02 hrs 15 mins ,11:00,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-809,10:00,Mumbai,02 hrs 15 mins ,12:15,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-687,16:45,Mumbai,02 hrs 15 mins ,19:00,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-538,21:00,Mumbai,02 hrs 15 mins ,23:15,New Delhi,"₹ 4,006",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-6374,09:50,Mumbai,02 hrs 05 mins ,11:55,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-497,21:10,Mumbai,02 hrs 10 mins ,23:20,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-5047,08:00,Mumbai,02 hrs 15 mins ,10:15,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-6284,15:50,Mumbai,02 hrs 15 mins ,18:05,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-439,18:35,Mumbai,02 hrs 15 mins ,20:50,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-104,06:15,Mumbai,02 hrs 20 mins ,08:35,New Delhi,"₹ 4,007",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-279 | SG-2645,11:55,Mumbai,20 hrs 15 mins ,08:10+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 4,247",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
IndiGo,6E-171 | 6E-6409,11:25,Mumbai,06 hrs 05 mins ,17:30,New Delhi,"₹ 4,479",1 stop via Indore,2020-10-06,1,2020-10-04,6
IndiGo,6E-5325 | 6E-134,09:50,Mumbai,07 hrs 55 mins ,17:45,New Delhi,"₹ 4,479",1 stop via Nagpur,2020-10-06,1,2020-10-04,6
IndiGo,6E-5325 | 6E-301,09:50,Mumbai,10 hrs 25 mins ,20:15,New Delhi,"₹ 4,479",1 stop via Nagpur,2020-10-06,1,2020-10-04,6
Spicejet,SG-2642,14:30,Mumbai,04 hrs 40 mins ,19:10,New Delhi,"₹ 4,635",1 stop via Jabalpur,2020-10-06,1,2020-10-04,6
IndiGo,6E-5355 | 6E-2195,06:00,Mumbai,05 hrs 25 mins ,11:25,New Delhi,"₹ 4,820",1 stop via Raipur,2020-10-06,1,2020-10-04,6
Spicejet,SG-947 | SG-2644,06:10,Mumbai,04 hrs 50 mins ,11:00,New Delhi,"₹ 5,087",1 stop via Rajkot,2020-10-06,1,2020-10-04,6
Spicejet,SG-704 | SG-988,06:40,Mumbai,14 hrs 45 mins ,21:25,New Delhi,"₹ 5,349",1 stop via Varanasi,2020-10-06,1,2020-10-04,6
IndiGo,6E-5011 | 6E-243,06:15,Mumbai,05 hrs 30 mins ,11:45,New Delhi,"₹ 5,843",1 stop via Lucknow,2020-10-06,1,2020-10-04,6
Spicejet,SG-284 | SG-198,16:20,Mumbai,07 hrs 20 mins ,23:40,New Delhi,"₹ 6,085",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
Spicejet,SG-284 | SG-8706,16:20,Mumbai,20 hrs 10 mins ,12:30+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,085",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6117 | 6E-6813 | AI-9644,12:00,Mumbai,10 hrs ,22:00,New Delhi,"₹ 6,130","2 stop via Hyderabad,Jaipur",2020-10-06,1,2020-10-04,6
IndiGo,6E-533 | 6E-6756,10:05,Mumbai,04 hrs 45 mins ,14:50,New Delhi,"₹ 6,184",1 stop via Dehradun,2020-10-06,1,2020-10-04,6
IndiGo,6E-533 | 6E-679,10:05,Mumbai,07 hrs 55 mins ,18:00,New Delhi,"₹ 6,184",1 stop via Dehradun,2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",G8-397 | G8-110 | 6E-267,06:30,Mumbai,16 hrs 25 mins ,22:55,New Delhi,"₹ 6,194","2 stop via Lucknow,Ahmedabad",2020-10-06,1,2020-10-04,6
"Go Air, AirAsia",G8-397 | G8-110 | I5-793,06:30,Mumbai,17 hrs 25 mins ,23:55,New Delhi,"₹ 6,194","2 stop via Lucknow,Ahmedabad",2020-10-06,1,2020-10-04,6
"Go Air, Air India",G8-397 | G8-110 | AI-532,06:30,Mumbai,17 hrs 25 mins ,23:55,New Delhi,"₹ 6,195","2 stop via Lucknow,Ahmedabad",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-279 | AI-9644,11:55,Mumbai,10 hrs 05 mins ,22:00,New Delhi,"₹ 6,235",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
Spicejet,SG-771 | SG-8129,10:35,Mumbai,10 hrs 15 mins ,20:50,New Delhi,"₹ 6,295",1 stop via Chennai,2020-10-06,1,2020-10-04,6
Spicejet,SG-771 | SG-8104,10:35,Mumbai,23 hrs 20 mins ,09:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,295",1 stop via Chennai,2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6752 | 6E-6813 | AI-9644,09:10,Mumbai,12 hrs 50 mins ,22:00,New Delhi,"₹ 6,341","2 stop via Hyderabad,Jaipur",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-104 | 6E-212 | AI-9644,06:15,Mumbai,15 hrs 45 mins ,22:00,New Delhi,"₹ 6,341","2 stop via New Delhi,Jaipur",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6998 | AI-9644,16:30,Mumbai,05 hrs 30 mins ,22:00,New Delhi,"₹ 6,347",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
"Go Air, Air India",G8-2607 | AI-9644,14:45,Mumbai,07 hrs 15 mins ,22:00,New Delhi,"₹ 6,347",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",G8-365 | 6E-2045,06:35,Mumbai,06 hrs 55 mins ,13:30,New Delhi,"₹ 6,394",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",G8-365 | 6E-2296,06:35,Mumbai,13 hrs 40 mins ,20:15,New Delhi,"₹ 6,394",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Go Air, Air India",G8-365 | AI-851,06:35,Mumbai,05 hrs 05 mins ,11:40,New Delhi,"₹ 6,395",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Go Air, Vistara",G8-365 | UK-976,06:35,Mumbai,05 hrs 55 mins ,12:30,New Delhi,"₹ 6,395",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Go Air, Vistara",G8-365 | UK-966,06:35,Mumbai,13 hrs 55 mins ,20:30,New Delhi,"₹ 6,395",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"AirAsia, IndiGo",6E-213 | I5-793,15:45,Mumbai,08 hrs 10 mins ,23:55,New Delhi,"₹ 6,396",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-6342 | 6E-267,11:15,Mumbai,11 hrs 40 mins ,22:55,New Delhi,"₹ 6,396",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"AirAsia, IndiGo",6E-6342 | I5-793,11:15,Mumbai,12 hrs 40 mins ,23:55,New Delhi,"₹ 6,396",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-213 | AI-532,15:45,Mumbai,08 hrs 10 mins ,23:55,New Delhi,"₹ 6,397",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Vistara, IndiGo",6E-6342 | UK-966,11:15,Mumbai,09 hrs 15 mins ,20:30,New Delhi,"₹ 6,397",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6342 | AI-532,11:15,Mumbai,12 hrs 40 mins ,23:55,New Delhi,"₹ 6,397",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
Air India,AI-625 | AI-811,08:00,Mumbai,15 hrs ,23:00,New Delhi,"₹ 6,631","2 stop via Lucknow,Varanasi",2020-10-06,1,2020-10-04,6
"Go Air, Spicejet",G8-397 | G8-110 | SG-6631 | SG-2645,06:30,Mumbai,25 hrs 40 mins ,08:10+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,631","3 stop via Lucknow,Ahmedabad,Jaipur",2020-10-06,1,2020-10-04,6
Go Air,G8-365 | G8-537 | G8-322,06:35,Mumbai,17 hrs 05 mins ,23:40,New Delhi,"₹ 6,645","2 stop via Ahmedabad,Mumbai",2020-10-06,1,2020-10-04,6
Go Air,G8-365 | G8-537 | G8-327,06:35,Mumbai,25 hrs 30 mins ,08:05+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,645","2 stop via Ahmedabad,Mumbai",2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",6E-6342 | G8-537 | G8-322,11:15,Mumbai,12 hrs 25 mins ,23:40,New Delhi,"₹ 6,647","2 stop via Ahmedabad,Mumbai",2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",6E-6342 | G8-537 | G8-327,11:15,Mumbai,20 hrs 50 mins ,08:05+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,647","2 stop via Ahmedabad,Mumbai",2020-10-06,1,2020-10-04,6
AirAsia,I5-984 | I5-741,23:25,Mumbai,15 hrs 25 mins ,14:50+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,732",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
"Spicejet, IndiGo",6E-213 | SG-6631 | SG-2645,15:45,Mumbai,16 hrs 25 mins ,08:10+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,833","2 stop via Ahmedabad,Jaipur",2020-10-06,1,2020-10-04,6
"Spicejet, IndiGo",6E-6342 | SG-6631 | SG-2645,11:15,Mumbai,20 hrs 55 mins ,08:10+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 6,833","2 stop via Ahmedabad,Jaipur",2020-10-06,1,2020-10-04,6
Vistara,UK-621 | UK-674,07:30,Mumbai,09 hrs 25 mins ,16:55,New Delhi,"₹ 7,156",1 stop via Varanasi,2020-10-06,1,2020-10-04,6
IndiGo,6E-495 | 6E-6455,08:55,Mumbai,04 hrs 45 mins ,13:40,New Delhi,"₹ 7,209",1 stop via Chandigarh,2020-10-06,1,2020-10-04,6
IndiGo,6E-6262 | 6E-5057,16:10,Mumbai,07 hrs 05 mins ,23:15,New Delhi,"₹ 7,209",1 stop via Amritsar,2020-10-06,1,2020-10-04,6
IndiGo,6E-5015 | 6E-423,06:15,Mumbai,06 hrs 30 mins ,12:45,New Delhi,"₹ 7,550",1 stop via Varanasi,2020-10-06,1,2020-10-04,6
IndiGo,6E-5914 | 6E-2038,12:45,Mumbai,06 hrs 55 mins ,19:40,New Delhi,"₹ 7,896",1 stop via Allahabad,2020-10-06,1,2020-10-04,6
Vistara,UK-841 | UK-848,12:30,Mumbai,04 hrs 35 mins ,17:05,New Delhi,"₹ 8,206",1 stop via Goa,2020-10-06,1,2020-10-04,6
Spicejet,SG-678 | SG-8481,09:55,Mumbai,10 hrs 35 mins ,20:30,New Delhi,"₹ 8,289",1 stop via Patna,2020-10-06,1,2020-10-04,6
Spicejet,SG-678 | SG-943,09:55,Mumbai,13 hrs 55 mins ,23:50,New Delhi,"₹ 8,289",1 stop via Patna,2020-10-06,1,2020-10-04,6
Vistara,UK-863 | UK-812,08:15,Mumbai,09 hrs 30 mins ,17:45,New Delhi,"₹ 8,424",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
Spicejet,SG-783 | SG-8169,06:20,Mumbai,12 hrs 25 mins ,18:45,New Delhi,"₹ 8,440",1 stop via Guwahati,2020-10-06,1,2020-10-04,6
"Go Air, Spicejet",G8-365 | SG-6636 | SG-8937,06:35,Mumbai,26 hrs 40 mins ,09:15+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 8,442","2 stop via Ahmedabad,Pune",2020-10-06,1,2020-10-04,6
"Go Air, Spicejet",G8-365 | SG-6636 | SG-8184,06:35,Mumbai,36 hrs 05 mins ,18:40+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 8,442","2 stop via Ahmedabad,Pune",2020-10-06,1,2020-10-04,6
"Spicejet, IndiGo",6E-6342 | SG-6636 | SG-8937,11:15,Mumbai,22 hrs ,09:15+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 8,444","2 stop via Ahmedabad,Pune",2020-10-06,1,2020-10-04,6
"Spicejet, IndiGo",6E-6342 | SG-6636 | SG-8184,11:15,Mumbai,31 hrs 25 mins ,18:40+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 8,444","2 stop via Ahmedabad,Pune",2020-10-06,1,2020-10-04,6
Vistara,UK-863 | UK-816,08:15,Mumbai,06 hrs 20 mins ,14:35,New Delhi,"₹ 8,529",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
Vistara,UK-863 | UK-820,08:15,Mumbai,12 hrs 15 mins ,20:30,New Delhi,"₹ 8,529",1 stop via Bengaluru,2020-10-06,1,2020-10-04,6
Vistara,UK-825 | UK-838,08:55,Mumbai,06 hrs 05 mins ,15:00,New Delhi,"₹ 8,941",1 stop via Chennai,2020-10-06,1,2020-10-04,6
Vistara,UK-825 | UK-834,08:55,Mumbai,11 hrs 20 mins ,20:15,New Delhi,"₹ 8,941",1 stop via Chennai,2020-10-06,1,2020-10-04,6
Spicejet,SG-678 | SG-8722,09:55,Mumbai,24 hrs 45 mins ,10:40+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 9,025",1 stop via Patna,2020-10-06,1,2020-10-04,6
Go Air,G8-351 | G8-134,08:55,Mumbai,13 hrs 50 mins ,22:45,New Delhi,"₹ 9,056",1 stop via Patna,2020-10-06,1,2020-10-04,6
Spicejet,SG-452 | SG-8379,13:00,Mumbai,24 hrs ,13:00+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 9,078",1 stop via Gorakhpur,2020-10-06,1,2020-10-04,6
Spicejet,SG-438 | SG-8379,10:55,Mumbai,26 hrs 05 mins ,13:00+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 9,078",1 stop via Gorakhpur,2020-10-06,1,2020-10-04,6
Go Air,G8-351 | G8-2507,08:55,Mumbai,12 hrs 15 mins ,21:10,New Delhi,"₹ 9,517",1 stop via Patna,2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-279 | AI-571 | AI-532,11:55,Mumbai,12 hrs ,23:55,New Delhi,"₹ 9,910","2 stop via Jaipur,Ahmedabad",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-104 | 6E-212 | AI-571 | AI-532,06:15,Mumbai,17 hrs 40 mins ,23:55,New Delhi,"₹ 10,016","3 stop via New Delhi,Jaipur,Ahmedabad",2020-10-06,1,2020-10-04,6
"Go Air, Air India",G8-365 | AI-571 | AI-451,06:35,Mumbai,17 hrs 50 mins ,00:25+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 10,070","2 stop via Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Go Air, Air India",G8-365 | AI-571 | AI-559,06:35,Mumbai,26 hrs 20 mins ,08:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 10,070","2 stop via Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6342 | AI-571 | AI-451,11:15,Mumbai,13 hrs 10 mins ,00:25+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 10,072","2 stop via Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-6342 | AI-571 | AI-559,11:15,Mumbai,21 hrs 40 mins ,08:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 10,072","2 stop via Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",G8-365 | 6E-525 | 6E-6756,06:35,Mumbai,08 hrs 15 mins ,14:50,New Delhi,"₹ 10,594","2 stop via Ahmedabad,Dehradun",2020-10-06,1,2020-10-04,6
"Go Air, IndiGo",G8-365 | 6E-525 | 6E-679,06:35,Mumbai,11 hrs 25 mins ,18:00,New Delhi,"₹ 10,594","2 stop via Ahmedabad,Dehradun",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-783 | SG-447 | AI-9644,06:20,Mumbai,15 hrs 40 mins ,22:00,New Delhi,"₹ 10,833","2 stop via Guwahati,Jaipur",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-279 | AI-571 | AI-451,11:55,Mumbai,12 hrs 30 mins ,00:25+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 11,485","3 stop via Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-279 | AI-571 | AI-559,11:55,Mumbai,21 hrs ,08:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 11,485","3 stop via Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-104 | 6E-212 | AI-571 | AI-451,06:15,Mumbai,18 hrs 10 mins ,00:25+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 11,591","4 stop via New Delhi,Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Air India, IndiGo",6E-104 | 6E-212 | AI-571 | AI-559,06:15,Mumbai,26 hrs 40 mins ,08:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 11,591","4 stop via New Delhi,Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-783 | SG-447 | AI-571 | AI-532,06:20,Mumbai,17 hrs 35 mins ,23:55,New Delhi,"₹ 14,508","3 stop via Guwahati,Jaipur,Ahmedabad",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-783 | SG-447 | AI-571 | AI-451,06:20,Mumbai,18 hrs 05 mins ,00:25+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 16,083","4 stop via Guwahati,Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
"Spicejet, Air India",SG-783 | SG-447 | AI-571 | AI-559,06:20,Mumbai,26 hrs 35 mins ,08:55+1 DAYArrival : New Delhi07 Oct 2020,New Delhi,"₹ 16,083","4 stop via Guwahati,Jaipur,Ahmedabad,Hyderabad",2020-10-06,1,2020-10-04,6
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Go Air,G8-715 | G8-537,06:00,New Delhi,14 hrs 05 mins ,20:05,Mumbai,"₹ 3,900",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
Spicejet,SG-789,08:20,New Delhi,02 hrs 05 mins ,10:25,Mumbai,"₹ 3,900",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-995,09:25,New Delhi,02 hrs 05 mins ,11:30,Mumbai,"₹ 6,734",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-945,12:10,New Delhi,02 hrs 05 mins ,14:15,Mumbai,"₹ 6,805",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-933,15:10,New Delhi,02 hrs 05 mins ,17:15,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-941,16:30,New Delhi,02 hrs 05 mins ,18:35,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-955,18:10,New Delhi,02 hrs 05 mins ,20:15,Mumbai,"₹ 4,854",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-887,06:50,New Delhi,02 hrs 10 mins ,09:00,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-943,07:45,New Delhi,02 hrs 10 mins ,09:55,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-865,10:40,New Delhi,02 hrs 10 mins ,12:50,Mumbai,"₹ 4,480",Non stop,2020-10-06,1,2020-10-04,6
Vistara,UK-993,13:30,New Delhi,02 hrs 10 mins ,15:40,Mumbai,"₹ 5,264",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-537,17:00,New Delhi,02 hrs 15 mins ,19:15,Mumbai,"₹ 5,823",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-8169,19:50,New Delhi,02 hrs 15 mins ,22:05,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Air India,AI-624,20:00,New Delhi,02 hrs 15 mins ,22:15,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Spicejet,SG-8723,06:45,New Delhi,02 hrs 25 mins ,09:10,Mumbai,"₹ 4,480",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-5339,11:10,New Delhi,02 hrs 05 mins ,13:15,Mumbai,"₹ 5,264",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-6215,12:55,New Delhi,02 hrs 05 mins ,15:00,Mumbai,"₹ 5,823",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-6957,19:20,New Delhi,02 hrs 05 mins ,21:25,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Go Air,G8-336,20:35,New Delhi,02 hrs 05 mins ,22:40,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
Go Air,G8-334,06:05,New Delhi,02 hrs 10 mins ,08:15,Mumbai,"₹ 4,480",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-493,18:20,New Delhi,02 hrs 10 mins ,20:30,Mumbai,"₹ 3,955",Non stop,2020-10-06,1,2020-10-04,6
IndiGo,6E-268 | 6E-313,18:55,New Delhi,04 hrs 20 mins ,23:15,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-135 | 6E-297,09:20,New Delhi,04 hrs 35 mins ,13:55,Mumbai,"₹ 4,480",1 stop via Nagpur,2020-10-06,1,2020-10-04,6
IndiGo,6E-2424 | 6E-5318,14:30,New Delhi,04 hrs 45 mins ,19:15,Mumbai,"₹ 5,264",1 stop via Lucknow,2020-10-06,1,2020-10-04,6
IndiGo,6E-2043 | 6E-6343,09:15,New Delhi,05 hrs 30 mins ,14:45,Mumbai,"₹ 5,823",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-212 | 6E-218,10:10,New Delhi,05 hrs 30 mins ,15:40,Mumbai,"₹ 3,955",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
IndiGo,6E-2053 | 6E-109,13:45,New Delhi,05 hrs 45 mins ,19:30,Mumbai,"₹ 3,955",1 stop via Bhopal,2020-10-06,1,2020-10-04,6
IndiGo,6E-765 | 6E-384,05:10,New Delhi,05 hrs 50 mins ,11:00,Mumbai,"₹ 4,480",1 stop via Hyderabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-221 | 6E-6404,15:55,New Delhi,06 hrs 35 mins ,22:30,Mumbai,"₹ 5,264",1 stop via Nagpur,2020-10-06,1,2020-10-04,6
IndiGo,6E-943 | 6E-5318,12:25,New Delhi,06 hrs 50 mins ,19:15,Mumbai,"₹ 5,823",1 stop via Lucknow,2020-10-06,1,2020-10-04,6
IndiGo,6E-2298 | 6E-313,16:15,New Delhi,07 hrs ,23:15,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-739 | 6E-969,11:00,New Delhi,07 hrs 20 mins ,18:20,Mumbai,"₹ 3,955",1 stop via Hyderabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-2061 | 6E-109,12:05,New Delhi,07 hrs 25 mins ,19:30,Mumbai,"₹ 5,110",1 stop via Bhopal,2020-10-06,1,2020-10-04,6
IndiGo,6E-653 | 6E-313,13:50,New Delhi,09 hrs 25 mins ,23:15,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-10-06,1,2020-10-04,6
IndiGo,6E-212 | 6E-6347,10:10,New Delhi,09 hrs 35 mins ,19:45,Mumbai,"₹ 3,955",1 stop via Jaipur,2020-10-06,1,2020-10-04,6
